"logR.1"	"logR.2"	"logR.3"	"logR.4"	"logR.5"	"logR.6"	"logG.1"	"logG.2"	"logG.3"	"logG.4"	"logG.5"	"logG.6"
"affx_000804"	7.22789000306808	8.88403492357293	6.38436295870317	2.25166733354673	3.97739623735807	7.65900472821233	8.93860256381206	9.0473029616358	7.1878666889188	5.52156205605544	4.88784920432849	7.62867279470027
"affx_000805"	8.95822519376903	10.2799151626078	10.391884186952	15.3434027803897	6.90615956107144	7.15413710584727	8.11546700380996	10.6194204238221	9.57947540401001	11.8639390493777	7.74688371949073	7.74887886907552
"affx_000806"	2.48542099604863	12.9131523800124	7.10568007345839	7.58311359988811	8.33249785435909	13.3323515641358	5.07258051600478	9.48320313608435	9.14781598909418	6.43685013142279	8.00998329924565	10.8864166882661
"affx_000807"	10.6978301624906	10.0538310109271	7.39149661665749	8.57002973946069	6.25081447490359	6.36372152237968	10.4768913712925	8.99602010604498	7.45578670166148	7.72986749132521	8.17969315129788	7.12329953532138
"affx_000808"	10.7843007811202	14.9772186135405	5.39791088027837	6.71384718796624	8.34888013525787	4.60315853382363	10.3812263222121	12.1225225717833	6.70366935304898	7.74971605604705	8.53877033229714	5.15011461054448
"affx_000809"	9.58614809097876	7.71283644229323	8.29255120147243	1.47513679370216	8.37281674474595	4.60368055004988	8.78044238422909	7.85692003513109	8.33001588209888	3.68286888451189	7.19337239864726	4.91703091471564
"affx_000810"	9.59070953686448	8.27696673357857	7.61657375361865	9.49912741545137	6.81678241292421	7.97759790066944	8.09745669298641	8.35764544503637	7.515598003573	8.88669557110119	8.1494142435809	6.79306921078037
"affx_000811"	10.5562448606288	8.80053811596784	11.1283953633662	11.7227888101929	4.9079715424203	6.41825530818699	9.02282238666482	10.0408186221059	9.39021838460444	11.0088731388473	6.57848549253327	6.8133489407699
"affx_000812"	7.15427171735607	1.24791901964104	9.18377291569874	9.27888820089885	12.4898265778152	12.8327957627713	6.81612396233253	4.00112662101455	8.94012012077961	8.38770022739813	11.2293667758736	11.3236375821424
"affx_000813"	10.5879499362453	9.12477306240662	10.4977977232182	3.2112165297268	8.83265946570943	8.62601750639351	9.95015346805353	8.75593335119191	9.79697861892726	5.53165566932861	7.79929195104153	8.93165179178584
"affx_000814"	7.20968742200698	7.59270280530147	7.0342311898948	5.1064139921122	7.64537708725821	4.76416068273792	7.68224825024715	7.30560930607076	7.64702473985449	7.04420289141165	7.98959075715757	4.04395898574488
"affx_000815"	3.68486930737023	5.79943699933375	6.80070481298727	5.92329645609792	10.8132734910726	5.27735700651593	3.60726348407457	5.23088154430191	6.37115283062339	6.60395676201433	9.50165670025352	7.69260764673539
"affx_000816"	9.479429924757	11.2280673852722	4.11312184986343	8.17856195480029	12.7785010623251	7.40861581292881	8.99795699237451	10.0345548040624	5.58559831329956	7.63652460470863	10.3258273370288	7.70613087248775
"affx_000817"	7.21524591438295	10.2256040293096	3.14586333576124	7.19462040866775	7.88253140310581	10.0082157923672	6.18147106754832	9.66091341653485	3.69432374582007	5.47383217609246	8.30881860309386	10.0621471313859
"affx_000818"	11.5998447430408	10.0779241828147	4.73344588954766	8.93206472067491	12.4190383052844	4.70635112686715	10.4669989490437	9.75026017390711	6.46130331036334	8.34550809927352	11.606458835544	7.0724851635021
"affx_000819"	7.42336260804402	11.1194462150431	9.60406522913793	4.40828896443257	7.45234485339102	5.11786734392204	7.17752846824758	8.87107552804021	9.46173712010162	6.02485487123465	8.33558394579022	5.66573811502012
"affx_000820"	8.83073570416791	7.85067968281527	10.9917349188357	8.84493683121873	8.7923747016645	5.90099890404413	9.90762025520223	7.38773686953003	10.2024129933542	7.11330081426142	9.70180296815053	6.70187741734209
"affx_000821"	8.15901528357822	7.64525807201646	6.2908914314069	6.03638681811652	9.98485203834668	10.7009549226699	7.8583661131648	6.39701985522487	7.12358995446744	4.4006134860946	8.55517678145614	10.1709220866325
"affx_000822"	10.7090603776031	6.4151873657566	7.19984410559442	4.41173346579594	6.54932663004186	7.21318728644856	8.71616340399088	7.43749304933777	7.34448876423612	5.98092283886784	8.63395929100161	6.63014095317957
"affx_000823"	8.33239964245397	10.0422646283625	5.01421767123251	9.10934359215887	7.20744075108339	5.19688839562244	8.10824396068501	9.46368010992672	6.90032889857404	7.57935816545355	6.73393619401546	5.46548914740788
"affx_000824"	3.8373786155654	9.96046694976746	7.34611681791367	11.2369407718034	10.1223440765445	6.62133279010885	6.50296815380405	8.89938154444322	8.32714762194642	9.68146098893703	9.47529621881098	6.82720944130354
"affx_000825"	3.05207003511862	7.93780043335378	9.3671899316337	10.9446148321446	10.9532226498724	11.8587270502231	4.36798015231949	7.80050581740025	7.39231963894096	8.54155243160189	9.81649117685188	13.6566406466927
"affx_000826"	7.06610342857452	9.48624986252241	6.72450458186806	12.1705944041901	5.86209947998513	6.29720849780617	8.33293536553206	9.27229854755041	5.99503955968695	10.4237457713578	6.05804973901954	5.98915250970381
"affx_000827"	9.32935061497189	11.7781646037954	6.64623546431506	11.1557404784854	8.50712765020326	7.28595939004314	9.49719627043214	11.700749446244	6.64272460939823	10.5923278025842	8.08295894864982	7.67340595280508
"affx_000828"	10.4531720421816	8.35825080253215	10.2589667206676	10.9641802636496	8.11725568837612	13.2828649258512	8.48171634408258	8.18228211342943	10.6432707913422	9.57253461717042	7.7997151836653	10.3695166099366
"affx_000829"	13.0017112830059	12.3970439961852	6.92662271936714	11.1964772015106	7.47399084537372	7.70583456329164	11.9070000050173	10.2339291343579	7.2731572317852	10.7321872302757	8.29167875230146	6.27791320114192
"affx_000830"	2.77089424450534	7.85528795315182	5.09492047879952	10.6686508155779	7.61477557126795	7.68772157703054	4.49303830892987	8.19571005368571	7.35064286173439	8.88023519620495	8.24583803651918	7.05495483812477
"affx_000831"	4.96430277401279	7.00312916184459	9.28786584984798	5.75646646249765	11.9436547645842	5.5776745456392	7.65161543521321	7.69309507648958	8.79632365530464	6.14880194473133	11.166526995815	6.78257218938405
"affx_000832"	11.3080866834809	9.96125330667748	7.98904808211696	7.82361313672744	7.76451463397009	6.28065321352954	10.0343397278085	9.60344629092357	7.022665713139	8.75518668941018	6.86407589390439	7.04812175486488
"affx_000833"	8.58608547274067	9.21373824018533	10.1296202562183	7.23946214374821	8.85535155744181	5.37519124814768	8.30304485345192	8.22947321594357	9.18193176732447	8.16376791866229	7.72934852840179	6.38196030148901
"affx_000834"	8.92213989123292	11.3833839911868	11.2646655970832	6.28638045997542	9.51619432075981	8.51471696042407	8.52054354027447	9.62436759988335	10.2787451698514	6.83975050199929	9.70793893521536	7.57692893031936
"affx_000835"	6.18004500161599	8.38444687415862	9.30160458790133	11.3826739807045	8.77013441048493	8.06949946300861	6.74504829595745	8.46001247938934	8.59161560547935	9.77490889485717	8.56353529184136	6.8058069737323
"affx_000836"	9.94642762194498	4.81111220873096	11.9092589357207	4.25170873918271	6.38091371540694	11.6966610296706	9.62801534535047	4.91661512916286	11.0395337679074	5.3897093513313	6.58630411705686	9.66849162554982
"affx_000837"	11.7678349529411	5.91256389350571	10.4542523405087	9.0233458781586	11.8268538829697	7.18224714777792	9.30491919050573	6.15497048435498	9.72354997075879	8.44004624301944	9.82438805297439	7.89311526916482
"affx_000838"	8.00531197395013	8.55718634024134	14.8347008156202	10.3022816201732	4.73345868417882	6.60441118567965	9.32841913828986	7.46356286819933	12.6590913094061	10.8281327364092	5.38293253048963	7.62016521978554
"affx_000839"	10.401303324434	2.38875377737242	6.65433796087414	9.41067424462926	3.02382524337994	12.6979301735326	9.98306205993902	4.59545144740373	6.30575977952159	8.51728528498862	3.32554139566219	12.5131261773067
"affx_000840"	10.6695058564243	6.18593973847426	5.8532429429764	6.49182278114348	5.7172026743125	9.47019859547769	9.48600582102697	7.64956623758404	7.15352136667239	6.23356726262225	7.70578474357576	7.32634008662981
"affx_000841"	9.55364998772553	7.89913121389642	4.51952927376304	8.31791930364303	7.82670059448996	7.58976054541039	10.3774510708108	8.36213307159997	6.09730522675929	8.95875009151629	6.52783525440536	7.98335464553425
"affx_000842"	5.16701228585571	6.50729868492485	8.09634017682142	8.13399043775456	10.6260926660778	5.1828947830266	5.70289176757808	5.91728694393476	6.95115969685615	8.21061020182778	9.09486732346436	6.25430772897211
"affx_000843"	8.1297629578585	7.27540584380174	7.07328636874818	7.91741278726813	6.86331272251535	13.6407855919221	5.39880465022001	7.42057682532967	7.18910296306626	7.58058948679101	7.7825169200542	12.8667055013717
"affx_000844"	9.97624749982152	9.61356325402653	9.54094816812856	12.3286388907487	12.0432953297796	10.674230751706	9.01044871669566	8.40011098758744	9.25619457110472	9.8599842424033	10.7303792597512	9.41891060516128
"affx_000845"	4.77563083985577	4.86184480356237	9.24467016854366	5.92905683043131	13.1461631157077	6.01558530917563	5.95160750283657	6.02066994615023	9.49598586265824	5.5599345487259	11.2986809743707	6.50527942017852
"affx_000846"	0.444098034556661	8.92993484708269	6.50594104412009	10.1402493682538	5.13015209566428	7.97318901832431	3.68417225647257	7.91472575923234	5.98089245717913	8.35898021427777	7.32648922016967	6.63170889250318
"affx_000847"	2.99843822943344	11.1103048929022	5.10885483438934	7.05393940580966	3.46517991192825	6.64778930609802	5.02899935224689	8.51977957529258	6.46647255447895	7.78421776722564	5.62561117217676	6.9578874716274
"affx_000848"	9.40733316172011	9.61270698327969	7.25701361700373	6.87487437255698	11.1952899456694	7.07892027678161	10.1789161285055	10.5905878659914	7.21901468320013	6.24171317449324	10.434248854514	7.59849942351976
"affx_000849"	9.28055840750807	6.18278650782069	9.53250941273207	7.30550752567542	5.28193163400414	7.52779076419814	8.16468736224492	5.85310812208814	8.02092728093805	6.37472682497966	7.03859607545029	8.77608502897145
"affx_000850"	11.2643167551413	3.01668578328732	10.5092336913779	8.01415916360371	8.60236017341252	13.2689367221182	10.6098256874787	4.08296764785873	8.45125270384489	7.75039216692822	8.61602389679099	10.9250964082211
"affx_000851"	4.43518514770042	10.8741129379661	4.73570834387424	8.8839372598413	9.04763425711587	7.3517420012548	6.70964794038342	11.2208455576127	5.67195249234594	8.89242620582347	8.27309748784117	8.1643485247798
"affx_000852"	10.1816961042505	9.81916701910881	8.67133787872468	10.2641241239933	7.07102749147686	6.81408811578353	8.89485650123105	8.54731321056746	9.2598733099746	10.6189527590019	7.27746856166158	7.62056968992673
"affx_000853"	10.2883135401912	6.604618992447	7.49288778876283	9.28444697868612	10.102122442232	6.72703143485602	9.52921171460552	6.52569470338888	7.54604842609212	8.22922514775603	9.40848467871267	7.92264262761907
"affx_000854"	7.73792760440234	5.10548770228656	7.28960101090621	8.51569635601085	0.3274053934185	7.92136240207962	6.93328997953518	6.74027239038347	10.1620513406021	9.10428384061332	2.85388708584369	8.41707001623937
"affx_000855"	9.84506752549972	8.48369981968636	10.0869800377222	9.74574032820582	9.8720510404246	2.03756898215008	9.02038321415021	7.19320645624861	9.6565876055293	8.85757240222788	8.84994895542324	5.28861027631831
"affx_000856"	11.6087797068072	10.3510724716	7.28676050125202	5.90677455441549	6.63343284549203	10.8301971695945	9.99671397905323	9.79437171711016	8.12856258808213	6.51702867648049	6.92992336631561	9.9342951741358
"affx_000857"	6.63811301241492	8.91396950584562	11.5012732453494	9.74347100743769	3.3992214122343	8.24330515896635	6.80508883143847	9.72613420322651	10.124174568616	9.38744037038387	4.6287647830886	8.70680203955199
"affx_000858"	8.23811434253103	3.68700838442475	6.14318222522756	7.52809045458298	6.95590554900095	6.83522176781307	9.25651512909113	5.36996854775929	7.27180819553949	6.9793041673404	8.59193615876928	7.05138558781143
"affx_000859"	7.01873980814843	7.58485759307001	3.14780687858507	9.32366248831439	6.47335310099588	1.16230865045001	6.90760475419607	8.16525947507377	5.27851265975894	9.51047408143464	6.49287363967133	2.96222541785558
"affx_000860"	8.43942949596508	11.3570428364903	5.20561511295295	5.2884685025786	9.43178127853725	9.70920524338731	7.50393757384745	9.40005909188617	6.8591053281297	6.69982787184098	9.19647334113189	9.62180906718366
"affx_000861"	7.99747879965312	7.27769687994455	8.12112352630595	5.17482747568855	11.5205322756392	6.37504711502875	6.3227651170767	8.03417562087621	6.87403514867974	6.83240394776769	11.0732345943234	5.9888459621865
"affx_000862"	8.42641542727061	7.04386242968076	6.78304133485259	2.07745053294319	9.14167616978416	3.8855880909763	8.4292200353303	7.07219495731402	7.85967753574366	4.35920547058716	9.07608309541428	4.62438741374191
"affx_000863"	14.647978861025	11.129725297233	7.54700538680671	11.2514943146279	4.77737871087566	6.93648892494408	11.8446803379538	9.6298854979521	5.54570990984644	8.8828765029399	6.16945377984483	6.63657630358518
"affx_000864"	9.70374090673914	4.08788636435292	6.92902070595642	6.71449821684122	7.80050162215954	7.55229723470388	8.79116470033693	4.44981446192794	6.72234455512561	6.61916332004032	6.80667965339213	7.96714674629105
"affx_000865"	7.61843962528576	7.32529201744493	5.28513357003408	9.51244471791342	6.27302262066377	6.30536968608201	9.03711775416203	8.18016809013919	8.01978890079499	7.47754516089317	7.02687847495593	7.00785844866371
"affx_000866"	13.4754378363599	5.24402612881003	8.09767596073528	11.3622717854128	9.2377967146597	11.42893533315	11.7948537816861	6.91880579702051	7.68051726384916	10.2110116401778	8.11011577392859	11.1865527864752
"affx_000867"	7.83259484702744	7.11168245849052	2.63719666479957	7.34188095286988	7.22712879220213	6.77016862730214	8.06002998236013	7.26524013686272	6.36318248890818	7.51030317471833	9.24863024244947	6.73714122700742
"affx_000868"	11.1760646094114	8.59093090087314	7.17866635112408	7.01528637878666	7.99396754359279	4.21737905716233	9.62744689147242	8.90818085799308	7.9653825871222	5.53036288343672	7.76124034498018	5.65841937070682
"affx_000869"	7.58603823367326	11.929603514265	8.16694161162818	9.63748962930234	11.5125198029764	7.66630426364428	8.61173316488468	9.60232723752912	8.35942837757261	8.573315479065	9.49782714768467	6.25990233751929
"affx_000870"	6.18535720847242	9.68000483704868	9.0384736861533	10.5192831694435	7.69632569836886	6.56011511536559	7.52349887192876	8.26718653574721	8.30166721408108	10.3941170105998	7.995374180855	7.78149513860065
"affx_000871"	12.6713330300128	10.9551335536115	4.27005858153941	6.85783544294833	12.9743167728286	2.7371035734468	11.4642319322029	9.30293564580725	5.43348482214413	7.20736573666023	11.9056241355645	4.34970833405137
"affx_000872"	11.4114991109435	7.40051368606962	8.58453120344767	5.33951283604179	8.40534826022395	4.91572320932556	9.77861258916391	7.12949425038423	7.89516580966985	8.13443119379609	7.86690671566933	5.01349793636077
"affx_000873"	8.4326576106917	6.73070320919176	11.2823667867251	4.40112402892306	9.96121690122253	8.22088066667915	7.59149651023641	6.6728849835209	10.6897743902454	6.41172511207245	7.74602093095611	8.58386432192981
"affx_000874"	5.58219642186578	11.5803358321869	7.14789535771003	10.624952790998	4.68939538178085	2.75810457560497	7.59692150589794	10.7267974541331	8.82306423545613	10.8865938431113	6.46724364303777	5.28647014377519
"affx_000875"	2.72211622744068	6.53975019240417	8.96640165395191	6.58171105310741	12.1650850953982	6.31376709511743	4.50319307041486	6.49945777390405	9.41487970082926	5.73949774446465	11.6694969164002	6.111244792317
"affx_000876"	7.84755430289841	8.90796273206729	8.63189291387279	3.48670049580318	9.51376034306346	7.97188220998188	7.9639965926327	8.29852506077584	7.75453632378097	5.57638936907741	9.32792982470292	7.33894058818292
"affx_000877"	7.48624785625458	11.2093990576602	9.8348871988975	10.7349560045789	6.80807232959711	10.5475520750296	8.50562112150016	7.98092330750497	8.86448154716198	8.67147472003842	7.37158397081763	9.74724946642544
"affx_000878"	9.32719681609543	7.51856629092978	10.3794618044225	5.42755604054793	7.44438435205584	7.75416470025414	7.21537168005562	7.67025676726088	8.90399303651835	5.80272667809861	7.2877548388892	7.53572483500077
"affx_000879"	7.96600653089197	6.90918006755979	12.4042019678957	10.0016647690503	9.52459603000943	11.8295753318776	7.81854134076905	7.49901586470237	9.98593380505188	10.39005834591	8.72649567922912	10.1335602677285
"affx_000880"	10.508262574643	5.8221067875461	10.3321854097173	8.23713684076414	9.22349003337462	5.19918459899368	10.3118966188567	6.12409913860513	10.3181014376848	9.88721228528729	9.51539546197691	7.33860722613233
"affx_000881"	4.07216569508706	9.21468729148507	5.88230227991143	6.09221976059769	9.63342494925386	8.07240167035713	6.8990423026707	8.55175737975506	7.58010396705392	7.74931491461577	8.52807193502773	7.22940598420954
"affx_000882"	4.09130949892193	10.4704902333133	7.68049956076962	12.1945309863271	11.262905675862	7.18273371308101	4.97047223938825	9.69261826841104	7.09175424214719	10.7667153401513	8.94771880486664	7.98689938754838
"affx_000883"	3.07340702148448	5.91243687270061	7.91373794733488	10.8494216457137	7.67101070155129	5.18104120100414	4.94461030374669	6.47566603867202	8.78276768942263	8.84615497226405	9.24070770873359	6.39333430461811
"affx_000884"	1.72291699385789	7.07319892934763	6.36384535073153	9.47651558531833	8.70581170453727	5.58688181450269	4.95038160675442	6.54002094871236	6.91186741499076	9.6431239836128	8.83475428379252	5.37423439595951
"affx_000885"	11.9760736087428	6.98989364625945	7.43231029531663	12.6173876227306	2.19632215375186	13.2439528593261	9.73709533834202	6.09396362801325	8.18962435780505	11.2667291910426	3.91637091441078	11.9007841175894
"affx_000886"	12.1528921834491	9.25625157175349	4.29584642708422	11.8739219304846	10.0004549557373	8.47562299751018	10.4701808192725	9.90539052189391	6.43574874711032	10.6911739597821	9.81299530934889	8.77429804491522
"affx_000887"	12.5336872595917	4.82666851390023	8.94098318128588	8.43856303361592	11.8053614661972	4.51765960010397	11.5760599743546	5.89645110914054	9.19946996052426	9.07235673067062	9.8484645660232	5.28172573306219
"affx_000888"	5.59151492623571	4.35740406616336	8.25327167306394	13.9249431876651	6.74722395928015	12.5043991022972	5.332305671351	8.39574273440527	8.24236799186101	13.3973929355997	8.66422644786334	11.7022325716537
"affx_000889"	3.72640861761119	5.39950589088797	4.62170115306251	11.1436105844625	4.95612291980463	6.23304138286735	4.02864789998591	4.88086956408056	7.52387739681018	9.33112931162492	6.81228055072505	6.75843853417136
"affx_000890"	11.102217511099	6.23722538062836	9.67195960837244	8.43891482048411	11.9055501754859	6.01044291119728	10.3221644127655	7.42078838062241	9.07572589257807	9.38927206069849	10.4402817780517	5.87134214609617
"affx_000891"	6.33135759943529	9.65584772535927	9.84410935614665	5.73242449314098	8.29922319223092	10.1597238417165	7.69607663268445	9.31023813987408	8.71910710343395	5.74663729221929	8.35648397107357	8.7847464985251
"affx_000892"	5.40122470345066	12.5326303315162	7.21435366314337	8.66151539079552	8.56761259053323	9.89862631895229	6.00477604559214	13.1074113355296	7.39693329964673	7.89776287926715	9.16722608088224	8.50273931328945
"affx_000893"	5.52235376710639	9.265569103934	6.27046595486554	7.94622671477275	8.51670303512798	7.13039737788976	5.49939226766232	8.90941312009827	7.94698050162724	8.90575358069953	7.79785951649604	8.44784679884613
"affx_000894"	11.3456679751448	4.63190095386147	2.9159907942699	12.8532090686305	9.73589282601536	9.04396543469763	10.0827088950862	7.88818815939118	4.68014497961043	10.6371833623314	9.75172545481854	8.02033196050094
"affx_000895"	11.4933053632753	9.09633560137301	9.66629936811459	6.19475118068329	1.37024237298252	5.8371663892103	9.85907005505459	8.34553409960218	10.2440604689625	8.76599527401629	4.04400724744046	6.10591312603728
"affx_000896"	11.2933024951742	8.520383112524	7.94051318137254	12.1447782601381	6.66667112430005	4.7074820749268	10.774843058852	6.35634320871477	7.52258937286333	10.7891513968466	6.74289936496129	5.91797099759177
"affx_000897"	6.71010968698042	6.37058718608951	8.68678959282505	6.36922692878947	4.41411055992286	6.74076234483972	7.23837039795276	5.46526764909298	9.11704681312174	8.48317690526972	7.4390707757986	7.11810470026619
"affx_000898"	9.92181569583513	7.34084053626459	12.1382301714792	8.58850993378861	6.85716376820097	2.86534040036506	7.95688066165878	7.67533998229024	9.5379736134791	7.93231036129918	7.05643087789225	4.34117090173449
"affx_000899"	5.96698845198527	5.2662152228528	7.00361395575253	4.74108900393055	11.4031925874144	8.41196933355005	7.79028690541306	5.10912582385963	7.55393623180211	7.51204503722313	11.3980717808209	9.46196550703531
"affx_000900"	2.68614631269951	11.422077567484	9.76440478080105	4.86011437609943	5.21103531024855	12.0536250712064	5.58164740129066	9.90217143919946	10.027758516543	5.42867745653349	5.69919105380983	11.2309781829997
"affx_000901"	3.52861515562999	4.05288514316648	7.80795049358218	11.0459077424251	10.7870292723441	5.38362471022223	4.65198915026089	3.53127407546832	7.99697243660107	9.79889650978949	9.62460696824317	6.25617723758837
"affx_000902"	8.58295167528315	7.6458443872051	7.70439892681466	4.27439104251978	10.6104305095655	6.40074497440846	8.0250038008114	7.31826213881403	8.1646226224014	5.06054820308614	7.80330255977833	6.62768867239217
"affx_000903"	9.84850550521217	9.63122484889195	4.66174923929755	6.49712864633422	5.63063691538167	9.64002184614258	9.85351680143825	9.45765048153626	6.61178834917623	7.85643965081034	6.54075032143224	9.66953076255196
"affx_000904"	9.78336178653792	12.5675689878285	10.9311008484415	6.25635145423041	8.49656398002126	8.51497348515752	10.4102720145169	10.9850321949013	9.08191751187354	6.71505081759738	7.90030828327637	8.34882203963329
"affx_000905"	7.06061221243372	7.56564585299131	5.50475809674067	9.45381365930854	8.84193853703098	9.32905648740848	5.4923503737557	6.6661280515171	7.53529461041758	8.26617414073439	8.35286460268991	8.24941196178027
"affx_000906"	8.26511759762051	10.0999888645562	9.18736868415491	8.6203591240693	8.52841416811078	4.98948882815111	9.03074601711521	9.0603733157445	9.30325596223278	8.30715116810564	7.84524636964308	4.80452446071345
"affx_000907"	9.03716074990003	7.4068194873412	11.8735690847956	11.457782472797	5.55652927559782	5.39724135841185	8.24505040719895	6.62186956250713	9.33947253166737	10.7243372479326	6.17978177202017	5.55397010687391
"affx_000908"	10.4788917351359	6.96793392477477	6.76934056490119	5.80984527105157	8.37191243560258	7.93173376721971	9.85166852216948	8.89680610986965	6.68032180694561	5.15341625536425	7.94456972021406	6.48383920837183
"affx_000909"	10.8366391350953	8.94678662453007	7.41159607060812	12.1710349657753	11.1247108281134	11.4716592737323	9.66593599644379	8.70320494778687	6.41526304198513	10.4403794497296	10.7169968703509	9.21410527186864
"affx_000910"	8.03599313213347	7.64727545339635	8.78695853370003	7.86099221978279	12.0005626325384	9.52144056664625	9.4859050245235	8.64156865465512	7.42520279761738	6.53152083201167	11.0646946560192	8.91712941826277
"affx_000911"	6.44760675981437	10.4358154143153	7.86455530406792	8.50225133916309	7.32442707076217	10.4607805430708	6.16365378658905	10.4019933173616	9.01466786479783	8.64126288144237	7.14436151624631	10.464478410201
"affx_000912"	4.8058712254031	7.73577822183745	6.38015280013618	7.37696983434539	8.69778174345839	6.2896374725704	6.21632385940262	9.15726692934444	6.75725167655082	8.54372416348848	8.58611606180313	6.54766832494409
"affx_000913"	5.41648491354882	7.81355160558548	11.5808743939951	11.4169479172134	6.01041344737691	8.37130074427642	5.92782893939974	7.55201642696373	11.6519138775951	10.6542835430068	7.89873322146609	6.30900420087924
"affx_000914"	5.45965960678945	10.9034076136854	9.19983164243492	9.92605776952143	9.20270215045162	4.16753939041729	6.23433988586291	9.85597424825873	8.21687118643274	10.147063310193	9.06169079714108	6.96014538909865
"affx_000915"	13.3686470197159	5.52755713238579	8.41418163750838	11.6479738950116	10.2100638858356	9.62993043937627	10.8868181550676	5.70331205033179	9.31324930604015	9.57085449418715	8.82900943805455	8.68170701772032
"affx_000916"	13.6159701384145	8.62543623843247	8.2131900999681	4.97789552684817	10.1364627069717	11.9717148268869	12.3399741508858	9.91691133389477	9.15144921395134	6.08852550628269	9.31646700124596	10.0882777012983
"affx_000917"	9.88363268208837	9.92939132782676	8.08181660638206	12.5193839414227	13.6083101148882	8.45327064452857	9.47668994858089	11.0656230393173	8.72483379529066	10.0471657122111	11.6136447829789	8.84781336963688
"affx_000918"	7.73859767549692	8.41377148380604	6.37068326572489	8.47071210774395	12.5776242000059	2.77826204557176	8.9386720641381	8.51240643772448	8.45057619520689	7.04277040421807	11.9635517067364	3.86537386230034
"affx_000919"	9.73440519221586	3.28880006991998	7.47146018586097	10.7226573114395	10.734261855648	7.02365618693709	8.77378895877534	5.61438661520687	6.96010851315864	10.8804640550837	11.461519334697	7.61227762375279
"affx_000920"	8.08851378474971	9.51921967463549	12.4732902999978	5.55901783303071	6.94166401037565	2.16526243321283	8.50046691411587	9.04173987448943	11.633125136662	6.65749698364133	6.80522746372262	5.16559432385674
"affx_000921"	9.02683897340989	6.70986841684532	10.069310666604	9.19479106222044	7.78256026205976	6.87474051322251	9.47090087735161	6.79802292424687	9.5398692120365	7.57517651083501	7.67021412722957	6.87023046318
"affx_000922"	11.261992439734	9.41188531154368	5.03166261510929	9.30015120261065	11.6239102429213	6.91377077682098	9.60187209791869	8.40256109151658	7.08809117026165	8.83903959287052	10.6833846817723	7.41320410648201
"affx_000923"	7.65288629010378	5.03442259949795	9.96468512280842	8.52227153632315	8.15346772703603	6.81922954875844	8.57847887045689	5.92627034699645	10.2645136045327	6.58976871125385	7.97856031431972	7.65205218211775
"affx_000924"	6.14860858089729	14.1938634649943	7.10249052540544	8.19339745676669	9.77864159959906	7.42727686725786	6.92497471025966	10.9921708646971	7.2780316468804	7.61388676085869	9.22086759867705	7.87250461103557
"affx_000925"	5.33891620539073	10.2148570814978	9.99979798877496	10.2027318884636	8.6328087398125	9.17532341592722	5.36369086072809	10.0648765414583	10.3724183449262	9.71351586712733	8.13846059794777	9.54089643687392
"affx_000926"	6.883641650173	7.68667224317656	10.1040678005666	5.94776487328442	6.24052781814829	7.8061045231045	7.17224759036619	9.56413483960453	9.23653560542283	6.8241577755024	5.44556804263453	8.28294613306471
"affx_000927"	9.40419674207584	9.74023284515897	11.2715192241461	5.77816085242588	6.80999084396981	8.14796763465392	8.38800160949782	9.9500168026814	9.67338548822035	5.94478040003304	8.30731541453392	8.80573754761104
"affx_000928"	2.34394614471605	10.971466936149	13.9626665199748	5.85478417218622	11.6328444072186	7.51291356560458	5.65606869058445	10.3229451395698	11.8974997315511	6.79777076023582	9.91332316187838	7.55042268023288
"affx_000929"	5.1862529675133	5.23760649450658	2.19363659981811	5.37141390918072	9.36757574605937	6.92600950832334	5.54220437489922	5.78739439465749	5.12518984884056	5.90760219568082	8.61194151355734	7.23245167978916
"affx_000930"	9.23396759097059	8.49939976595686	8.73806936769482	10.181113466283	8.88266472579133	5.86677556080395	10.4584126626426	7.92159054735317	7.69640192017795	8.24402978075968	9.56108957695662	6.39810571340813
"affx_000931"	5.2050038318177	6.91142090062005	8.44671116517374	5.91321457176894	8.89084534840281	11.3248233501808	4.8186582023719	6.15038409747811	8.73038428376425	7.07744872212388	8.74474528128665	10.6741049235489
"affx_000932"	9.07110518354371	10.4430143738807	6.38619401697754	2.79491182906754	5.59546379198043	8.49298967462623	8.27572759410363	9.04962009126334	8.02262600886618	3.56255230021116	6.43365119091382	8.16214959195486
"affx_000933"	10.0574328330173	3.90313955940378	8.81943001186039	6.20469953135816	4.26748396022959	9.7421691487889	10.0276380528584	6.1481748247537	9.11190640100087	7.83227322107228	4.54237513371342	8.81877811364807
"affx_000934"	8.99784771281058	9.65880452890662	12.9596731915483	7.66968900257805	7.83890917921513	8.49201497636734	8.39641281901741	9.78790605014712	12.4451555545453	7.53853277011345	8.81667915418097	8.24008187856157
"affx_000935"	8.49308288657136	7.86815769834476	11.0264871389129	4.26743656629245	4.5076792064803	6.60039504120455	7.69525333961882	8.05744494566228	9.83962811084605	6.58230364931737	7.79106226160958	7.13716238757239
"affx_000936"	5.20703162647332	5.5949535802743	5.05617043041797	8.79278051114924	10.2664987213531	9.71458048807794	6.56337031834281	6.00301411081998	5.84276580011659	9.02153223689217	9.87663681875012	7.93157554488398
"affx_000937"	5.83896215984483	5.6635787716426	5.54525460847174	6.72106393832693	7.45277737418946	6.47359891098062	7.80345545890133	6.86074549349078	5.26166151378384	7.37508855141303	6.3604611453529	7.84155380631041
