"M1"	"M2"	"M3"	"M4"	"M5"
"gene2831"	-2.35564046203242	-3.08655999300239	-0.166227299048468	4.172300725303	-0.120814650489184
"gene2832"	-2.20150094452381	0.81603459128876	-0.987434313494131	0.111250776960384	-2.72850817084713
"gene2833"	2.4196253268614	1.08854441411948	5.39465481484167	1.47453725248305	-3.83820522692629
"gene2834"	-2.00850873695388	-3.29861788970109	-0.698648340433293	1.43925896768334	0.524066275000237
"gene2835"	2.96111600249552	-4.86899461019788	5.33401205922107	0.666832758299222	1.3031113564466
"gene2836"	0.934047668267898	-0.840211425695473	-0.73647574703401	0.486572061217934	1.42232808114522
"gene2837"	2.04415611687278	0.281791658445097	-0.403079187395773	-6.01181334228254	-0.761529287679041
"gene2838"	-3.11638996220624	-0.604231594033769	0.583336661834889	0.894275770849084	-2.92152851525258
"gene2839"	-0.561131067718409	-1.10838595408718	-1.92661663252433	-1.38315167455152	-3.66322050520369
"gene2840"	-0.240723992331471	-2.90371588260829	2.93351270265271	1.3157567935283	-0.888742493789349
"gene2841"	-0.0173721610144479	0.532188880862882	1.71644854283744	-5.48005676102606	2.18502360207883
"gene2842"	-4.04015495008079	2.68823330925975	0.836478306404829	-1.90798700907766	6.99165409649066
"gene2843"	0.856414492510343	1.35122072695327	-0.428773071279694	-3.30903182273097	2.10737813526102
"gene2844"	-1.34867249874584	-0.0592401799709639	3.14502343743295	-2.1172361846282	1.30882594714514
"gene2845"	-1.22988267118375	0.665960798845297	0.620963770845406	0.567943604946919	1.11747086257179
"gene2846"	-0.793281924772689	2.41630544803846	-2.07070362458301	3.95608493799065	-0.172429642517052
"gene2847"	-1.11681943394575	-0.0366779341310507	-0.776859571742688	-0.736894114601196	1.29688843855274
"gene2848"	1.60051396751418	1.22680553598412	-5.63179789906626	2.08233660369686	2.81864125409749
"gene2849"	-4.0867354548774	-0.912219534790095	-0.635980127608903	0.62354833045592	0.973758776469621
"gene2850"	6.07041086070072	-7.2921466759662	3.95442223613544	5.68055948649368	0.338776707224486
"gene2851"	-3.16095151269013	2.32171961324918	-2.89444486150165	-1.19359443939612	0.904459954780192
"gene2852"	1.33368011862303	3.728523522782	1.24900796549184	-0.425998276938646	-4.160300611764
"gene2853"	-3.48086370686243	-0.674909009279985	1.0007196549613	-1.49746559034359	-2.34512304127219
"gene2854"	-1.49843296679615	2.0635526711564	0.0124307978233813	3.32420596631516	0.440915424872433
"gene2855"	2.7218099512692	0.82630978114545	-0.686839997843906	-3.47894246763886	-3.38336459431357
"gene2856"	1.27690615006216	0.626591046346384	4.82951405589552	2.32034092248036	0.589112339853006
"gene2857"	0.816524662091313	-3.23505292613416	1.56797566133155	1.85440021071964	-3.7411127063585
"gene2858"	-1.74046492678163	1.63854143353217	-1.42802927556385	1.86336919269711	-2.28067839655342
"gene2859"	-2.39691725208767	-1.52552703718477	3.17043279002544	-1.40542187701919	-0.451847858901702
"gene2860"	-2.88752490868726	-2.5914211158229	-1.28964391888558	-0.698960257426534	-1.88876314686163
"gene2861"	-0.63811735688116	-0.176671651377456	-0.674292556534264	1.43437521866979	6.90039195257513
"gene2862"	2.86852601336601	-1.15813340776745	3.69022320636379	-2.25121286997293	-3.42914672874167
"gene2863"	-1.53416270584153	-2.4700439017662	-3.9187164500871	2.81233113179289	-4.19253656582895
"gene2864"	-0.637560102803657	-3.0978540528686	-2.81612925101009	-3.3674138545995	0.0294587963527839
"gene2865"	-3.01704201329133	-2.07842467425621	-0.335765534881008	-2.55695861317154	-2.40904311614623
"gene2866"	0.556139598525963	5.35829224661634	-7.69746799357523	2.43152232848677	-1.52818830941367
"gene2867"	-1.66833242775931	1.28898795957736	-0.738066308897472	-2.60175057754773	-1.9732061083723
"gene2868"	1.78089891344402	-0.196203514071338	0.787448599317563	4.91679559085706	-3.52448291519319
"gene2869"	4.42194809226967	5.03348615663487	4.78717897856851	-3.17668889047969	2.15528581612402
"gene2870"	-1.98476972106961	-4.48749191660786	-0.116619038315805	-1.11164083589177	-2.20778903288091
"gene2871"	-1.98557170375734	1.37891779699503	-2.88620117391094	-0.245336077474653	3.91154048939055
"gene2872"	1.49308357235499	3.63449185059351	1.66662460773506	-0.336180039193936	0.451866036889449
"gene2873"	1.16492282816953	-1.79038762961096	-0.465670484074378	1.20222032382739	0.38717985888238
"gene2874"	1.18201003456855	0.467852120007785	-5.33099888596727	3.34122802575292	-3.53787821478111
"gene2875"	-2.63364752546544	-3.40763981046422	-0.324717273783991	0.0495956752396147	-2.76040980580358
"gene2876"	-4.1281682059453	0.633835818925061	0.680007412704001	-3.0527870454658	-0.642865454505308
"gene2877"	4.65232904150146	3.21137710757711	-2.66769170617344	-0.768476378158368	1.01064806659761
"gene2878"	2.25413336641015	-0.435353987351646	-3.77784880707426	4.78180669778331	6.8343413828933
"gene2879"	3.38359067426548	-1.7044514867859	-0.0798273540824998	1.5552724097715	-0.279789492516405
"gene2880"	2.15751046472962	-5.07488589753448	-1.30233659714981	-1.3597219271695	1.69621251414776
"gene2881"	-1.52405990724821	-0.362677825536695	1.62318579594829	1.05092603424939	-2.21620709823841
"gene2882"	-0.277180174076285	0.804295471011564	4.42929636019644	-0.991633678663295	0.462310083895513
"gene2883"	-0.12243186456513	2.75124230456717	1.39023086139884	2.85710586134708	-1.84299362655255
"gene2884"	1.79284256132648	-4.32154456784973	-1.32649608705374	1.57165950915172	1.36265661024846
"gene2885"	-5.67117083412961	3.95343748598313	4.9643369071249	2.64848634777985	5.97102369621943
"gene2886"	-0.438947338293215	0.342295996801514	-0.995036037714712	-0.10382518031735	-1.41895989395541
"gene2887"	-2.57186645597668	1.962003333748	-0.374777287061487	1.96104232498126	1.60734291175448
"gene2888"	2.05036589695411	-0.477953624987054	-4.00295014870679	0.149758555708847	-1.7105499130647
"gene2889"	0.537068181836006	-2.51737068074932	-1.71871751328337	-0.776155237574777	0.947483610916059
"gene2890"	3.24042090588701	-3.6952772693984	-3.0364794889476	3.5206077584983	6.73317610875708
"gene2891"	-1.73781036427145	4.51012892819485	-2.38360682902876	-0.892657009052092	2.00772932504153
"gene2892"	-2.41407476305534	-1.3011278146094	-1.28228270561331	1.14795640050674	1.95693299098965
"gene2893"	-3.26437926546126	-5.74192549286367	-0.601575190634193	1.2314825915153	2.55409241199713
"gene2894"	-6.75669941408122	1.53909084280524	2.59252972558417	-0.223680865185166	0.43547200070006
"gene2895"	-2.24719728793526	-0.0311100462167107	-2.09409132768735	1.01015936432504	-2.39034195877204
"gene2896"	3.26929956731185	3.17450167408078	-1.16537395190438	0.189459049959242	4.59956386597366
"gene2897"	0.135109514879014	-1.27036615439161	4.29880753967105	1.40361849254532	1.49146998288661
"gene2898"	-1.02372328488047	-2.58823397256718	-0.489300562197812	-1.65539528706441	-6.08830459886865
"gene2899"	0.0784011522734255	-2.64658538022617	-2.78011590722839	7.50904421227876	1.01469968577435
"gene2900"	2.03634812007726	4.03082493313187	-2.63786055409413	-1.81080603100069	-0.342419510541422
"gene2901"	-1.57162362008983	-1.42024127206429	-1.70854108045465	-0.719045648020779	-0.284309071248713
"gene2902"	-1.6317985967201	1.07558553242526	-4.10913692327052	-0.732763132571541	2.26576297815538
"gene2903"	1.17637021401649	0.893461277161024	-3.19857495441779	-0.814819518159868	1.75741229143996
"gene2904"	-1.68900772418867	0.637507628108138	-3.22680214747082	-5.83067649869736	0.795117802568904
"gene2905"	2.38116311410646	1.42161559259508	1.61752374223895	-4.2456226258893	-0.612973469514559
"gene2906"	-4.71577015786455	1.59429944003862	3.54274253076398	-1.24301965778384	4.66350095013362
"gene2907"	2.23803400090516	-0.167447911533915	-2.97379065569793	-1.66204635054523	3.86227128981462
"gene2908"	-2.03826637567973	-0.351071257636073	-0.246551434525233	-2.04005317345291	2.58094268346012
"gene2909"	-0.0510318148799535	-3.65874619579908	-4.73654737440356	-0.121902859029492	1.90919478462929
"gene2910"	0.570012979101641	0.0068606633940391	-1.00938010434983	3.37568365634148	-0.400870289370532
"gene2911"	0.918438679309303	0.241583350003125	1.59864541731235	5.15731795111943	1.10844595439657
"gene2912"	1.36554081023681	0.408914808413848	-1.90538470284444	-1.40627062875764	2.15979548302834
"gene2913"	-3.48942858186928	1.90726215579885	4.37177881972387	1.74916315388553	3.27256634842609
"gene2914"	-0.312953649843085	-1.86804159292232	0.463972663847454	4.74781185797877	0.672997277540474
"gene2915"	-2.09424075625312	0.165969919965308	-0.762977393521029	3.58956996554526	5.49118713811403
"gene2916"	-1.3207502141166	-2.0481325203029	1.60880022013243	-0.0678006169039284	-1.98034287561155
"gene2917"	-0.734615941724336	-3.89169357372843	-0.183686810323113	-3.30393708934023	-2.34599257256375
"gene2918"	-3.28193651752542	-5.19963874718561	0.675275973594637	4.17455519943906	0.988771860310859
"gene2919"	0.746256232007945	-3.83830152984532	-1.90258183385087	0.26048508925211	-2.177138158998
"gene2920"	0.648095358557745	-0.825019685559485	0.499840634446349	-0.445028749610672	1.79053895846845
"gene2921"	-0.499526830117171	-1.24883898050316	-1.88354141350636	3.41051962089662	2.77730793748632
"gene2922"	-2.14223299049645	2.75463273248152	-4.24744002063267	0.310457293260765	2.14481626759184
"gene2923"	-2.02200881147599	-2.56405193016969	-0.267486945622425	-1.23235193807394	0.209779362982619
"gene2924"	1.62651601688026	-0.715232854637077	-0.508299504374207	-3.05979489776148	-0.37173174879956
"gene2925"	-2.74493723785722	4.25381440174971	2.17584981239402	-1.32589391748366	0.863049698572652
"gene2926"	-1.43828595408359	-3.13096626440843	-1.76279601098439	1.92043078108094	-4.29441385564245
"gene2927"	2.73181502717665	2.69173803871962	0.666511699713901	-0.496426946666699	-0.580592273072477
"gene2928"	-0.923144066406085	-2.76488292824904	0.247498476349049	-3.87060149802879	-1.90503212793888
"gene2929"	0.414744708052684	1.38173344200716	-2.08855350307783	0.856206542155304	5.10308152907144
"gene2930"	3.56719962772274	-2.67882321228715	4.73114396573429	3.83983588985199	-0.194777943632825
"gene2931"	5.29819557662758	-0.382605029043288	2.38503786782715	-2.15070580532868	2.8629997751781
"gene2932"	-0.503477948281959	3.24358118603002	-4.07512989460136	-5.0454294166534	1.41723409699287
"gene2933"	1.8608909091928	-0.376968291731695	-2.33808886734156	-0.0841409922029144	1.48074348687988
"gene2934"	3.87334423202433	1.33221658986057	1.48504454814099	-1.95453514253204	1.78373433446688
"gene2935"	-3.18156164952231	-1.19607353550318	-0.712282702430861	-1.02981213471704	2.56493296376475
"gene2936"	-0.61159725809505	-3.34035683330775	6.2936830045326	5.91407783539511	-0.327321239098028
"gene2937"	-1.9844435820548	-3.77799271037123	-4.86962455583593	2.36796360514674	1.32771982688468
"gene2938"	2.16147877121305	1.17606173974969	-1.77065947746903	3.39154039897762	-3.6298801219905
"gene2939"	0.845111903312201	-2.2024804391217	0.113036453320169	-2.68083448549716	-1.4715518931054
"gene2940"	-0.437676327404692	-0.646535549061973	-2.3940186867363	-1.9409832425381	0.92544403385894
"gene2941"	0.264118129421539	0.498063495574357	1.38460766294436	1.76560021529053	-0.759495938044407
"gene2942"	1.07745833743904	-0.250124421144327	-0.157065947080446	4.0517664358311	-1.03984223176944
"gene2943"	0.45247091702099	0.288286338255773	-0.243072072733468	-8.14520806897984	1.28043655832452
"gene2944"	-2.08917823577921	-1.76898711721115	1.33663243651209	0.345612864283546	-5.06010223469483
"gene2945"	1.6735882807007	-0.236852403612492	-2.86176889465055	4.51235257815884	-1.33056061648995
"gene2946"	0.0827804451353451	0.677203125490475	1.78200328055476	3.84977031112612	-0.401236680251424
"gene2947"	1.07930613360071	1.50042433724996	1.92000819630908	-1.97147495639653	-0.76003983807874
"gene2948"	-1.678713229466	0.171632013072803	-3.86878581687665	3.10280800289953	-1.53010007671178
"gene2949"	4.11248472688713	4.2387231234729	1.54402725067804	-4.39269662869753	-2.89981451915864
"gene2950"	-3.10646672420557	-2.56713049856143	3.00974348691069	-0.0125216862256997	2.79485494185
"gene2951"	-2.06577526703917	-2.72042148480893	0.864837238343143	-4.45388269413454	-1.92631466609872
"gene2952"	2.27222164247952	-1.15753124952777	-1.80577946804686	-3.05473922877118	-0.355898292797009
"gene2953"	-4.69155789852766	0.730446420348752	0.315015438255744	1.40736946624859	0.147325814104473
"gene2954"	1.83077088383656	-3.52661326632222	1.08468202191403	0.359287899525879	-0.988113338386173
"gene2955"	1.896815678521	0.886504306760337	-6.18085342418426	1.67495441721436	-1.39945313604759
"gene2956"	-0.400462094337782	-3.20497574971246	-0.758959321250977	2.68398831570415	-0.402503369628844
"gene2957"	-0.3462579924635	0.70015707761214	-2.33056825980865	-0.477309555970448	2.18314509122579
"gene2958"	-2.15524130020331	-2.46761840197089	0.957118286527872	-1.6118432696257	3.75042828282602
"gene2959"	6.63796502758969	-1.20518030604922	-1.0734745403394	-1.50269963649805	5.14192238199612
"gene2960"	-0.682762979850759	-3.85477435025114	-0.435384982355401	-0.286209758825478	0.452128439351878
"gene2961"	-3.39141568882416	-6.55813510888213	2.1319463393948	-1.56373373418687	2.15809664934991
"gene2962"	0.800724559141202	2.44126205708755	-0.501990080972599	4.76465887048806	-1.34469041791843
"gene2963"	2.40650307063858	-2.65815154717341	3.99530705360855	0.627718668060276	-2.36973857992378
"gene2964"	4.04420183459132	0.030299306086479	-1.10536380542325	-0.924308230689495	-5.63425070951627
"gene2965"	-3.5005780834653	-2.58248803713557	-0.265206052148057	-2.18712709335605	-3.49184741713884
"gene2966"	-1.67295407587256	-3.29721285202552	-2.24315460585364	2.38334775478542	-0.104255912722644
"gene2967"	-1.99506843956369	-1.25780416516004	0.717792706243821	-2.26358197896537	0.220701281921246
"gene2968"	1.72143617431064	-0.973347729317268	0.191297218271986	-1.09247988349918	-0.792828509697784
"gene2969"	0.0995379109342111	-1.36138462572757	0.23940057666111	1.33471437916796	1.91421430218595
"gene2970"	0.651105768643159	-2.33042609676359	-2.79257098680375	-0.901852350439022	-0.200571351561541
"gene2971"	0.0481229328988773	-0.336004371319708	0.97752805633443	0.356646218656368	-0.385649594380681
"gene2972"	-0.952815134463819	3.98117506188259	0.327176125149999	-0.239040999642952	8.88961060360647
"gene2973"	4.40914929693467	-0.134278924661749	-2.64735632287522	2.26432812126928	-1.14653113658853
"gene2974"	2.49197518114521	-2.46439475289801	-2.05538940655448	0.51567197902075	1.47007132385632
"gene2975"	2.20826759752898	-1.95120018240325	0.554758479684835	-0.0891951489773014	-1.07860157320529
"gene2976"	4.15053442979108	-1.01136674664098	-0.0682908734828308	-4.15595847850275	-1.02711498472795
"gene2977"	0.0403490438217748	1.43337359538765	-2.20238542062303	-3.49055115488346	-0.912704593612728
"gene2978"	-1.35430881130773	2.22994277522852	-4.4296019509384	0.791162548623279	3.94920551881503
"gene2979"	2.64460187227867	4.87064043553264	-4.29342890630467	-3.59864311324198	1.05207997946682
"gene2980"	-4.18256870877696	-0.732692990409326	1.44709332784578	2.40103813202729	-1.05063654510543
"gene2981"	0.307679467502016	-0.875140450164186	0.318762093522923	0.784827292072724	-2.22252036851596
"gene2982"	-0.592914028647936	4.83288170061992	-2.10691854046169	0.377589048037187	3.58226872055859
"gene2983"	-0.739289647447276	-5.21266279908091	-3.83340838611402	5.41391204171661	-4.57257250087673
"gene2984"	-1.07936796576624	2.73147549799284	4.67977228986576	-1.21276410513533	0.264740497551288
"gene2985"	-0.4194234911454	-0.615148328171311	-0.792922046906516	0.67816042404929	-1.45622442362798
"gene2986"	-2.64470462084762	5.17914781595965	3.29088993865074	0.726893724777139	-2.49189267586338
"gene2987"	-3.65891965075824	-2.425477305244	0.321022149876901	1.93259396147228	0.161982204461945
"gene2988"	-1.54544611918914	4.39706700250913	2.61398708163618	1.17752389777507	-0.146164557446269
"gene2989"	-0.327334966029484	-1.56044044747572	-0.190598508188534	-1.67662819693595	5.12391379871186
"gene2990"	-3.30171527792697	-1.4624870840324	-1.1447340998397	-2.78221686005766	0.820503646247807
"gene2991"	1.29907477988104	-2.12067305021465	0.0225302020471693	6.04434091112538	1.04016981897796
"gene2992"	2.74564450978388	3.60953664393877	-0.357728661168555	1.03158813671885	0.410950634521866
"gene2993"	-0.94326243358971	2.20948112946396	2.84125251861077	-2.69199402705446	0.418816094639278
"gene2994"	-1.54543231529003	3.50757924953116	-3.12634728275508	2.36512339824121	2.03650526838248
"gene2995"	-0.483341651928141	2.3400553072941	-0.412958092452327	-0.383626518102842	1.25227345962524
"gene2996"	-4.25158251065846	-1.93753728623449	5.88708113421541	1.56769454614353	1.86381582853477
"gene2997"	4.54388971215053	-4.11458130856123	-4.28738240986603	1.60274728848752	-0.111017405968753
"gene2998"	-0.134411922806545	2.29598130097962	-2.45767381262749	4.01847319128801	-1.58515080670188
"gene2999"	-1.81641038299295	1.05278960104005	0.806983278067221	0.269868832511347	6.53344219862051
"gene3000"	-2.06226245169589	-1.69330913307112	-2.12119991982125	-0.404600225184204	-1.35070615971343
"gene3001"	6.65936309315841	-1.71488509396711	-1.38291256905233	-0.463640769547069	1.60677307228459
"gene3002"	-0.14077585161585	-2.18375952359589	3.05879593224831	3.44125642941791	-0.705684698888577
"gene3003"	-2.4292365544885	-0.47678908980932	3.59704528562458	0.874837343194992	3.83093588470695
"gene3004"	3.67801041377375	0.684560193206427	-4.10888265748051	-1.96562979944718	-5.195463441383
"gene3005"	-0.945239278172369	-5.26808765069124	-0.661011540867833	-2.15964090506356	2.01288276744501
"gene3006"	3.50030901420354	1.51609882478321	-0.155960702916385	2.39960304621993	-2.64927976768827
"gene3007"	-1.19294641513638	1.09896849934677	2.04587486047226	-3.1620616054215	0.647831708434012
"gene3008"	-4.80567547240969	3.21690848353175	-2.92588790701007	0.129035126775746	-5.72170765689619
"gene3009"	-1.23925275414993	3.60586417381232	1.95864204061224	1.99943182101645	-2.31266523862892
"gene3010"	-2.90252870784366	-2.20451446023448	1.55405689040546	-1.425780479614	-1.11597203635052
"gene3011"	1.23375461836159	-0.116985762838504	-5.1961080003012	1.67327533692866	-0.173011043222811
"gene3012"	-5.92114862419015	-0.754872455485629	-0.403621818104508	2.94170142244771	-2.72999041968991
"gene3013"	-4.71760850533832	0.176845487640064	-2.29211351609444	0.19494089948767	2.20897783561915
"gene3014"	-1.09252313021283	2.53098082004387	-2.25786217293679	5.13458274015502	-1.62481731029271
"gene3015"	2.60462259502363	0.127014093979733	0.427954322334508	0.394731006818985	2.15306498251592
"gene3016"	-0.536534609674594	1.25670596040553	0.0528703244708832	-1.2799381389145	0.397246936325667
"gene3017"	0.468470998329592	-3.40564633289202	-0.138484668565023	-1.03563097455238	1.79859472981388
"gene3018"	-4.60964193519817	4.90441731150007	-1.38726437834982	-0.374951466033287	-0.69507314519165
"gene3019"	1.56072938983355	-0.86223605430877	-1.34077618300975	-0.559715078801682	-2.73015008195005
"gene3020"	1.43690006552844	-2.13964139939609	1.49198390549636	-2.40383409692019	-3.82358689668261
"gene3021"	1.32012162944916	-1.62944375300956	1.10740608870069	1.03364855239668	-0.296351435608801
"gene3022"	1.49341476274912	-3.8287281603271	2.11374465141219	2.04600434095813	4.11111961632289
"gene3023"	2.11634793461474	0.0707734773169868	-3.06310538319435	-2.53277351758012	1.03318158300683
"gene3024"	0.128273784633656	3.63683832628588	-0.415563542742534	3.31966034768704	-1.4805369973594
"gene3025"	1.13692343732009	-2.95169979996996	-3.3650013402265	-0.747998923697479	-2.50814707695587
"gene3026"	0.495614299767627	-3.30947909646098	0.679886358900473	2.16495703686158	2.17160477465487
"gene3027"	1.00288648392074	-3.52633146543305	6.24817429022403	-0.391479525467574	-2.45683703396901
"gene3028"	0.405007812790588	2.94964204387137	-1.2448332122382	-4.43013137245817	0.603640439568719
"gene3029"	3.50204183811959	-1.5692643966573	-6.44290049906348	2.38277107579813	-2.04667589229237
"gene3030"	1.8054474324934	-0.41741002135668	-3.76111847476813	-1.38520557146864	0.816659735575529
"gene3031"	0.162877966128083	-6.89942784767571	2.31348749711332	0.334607969955956	3.50189493759944
"gene3032"	-0.450052205003214	-2.97542796448842	6.62965180648748	-0.654050370006155	-1.80009352948476
"gene3033"	0.153483310948995	0.188581695286751	4.84873131808759	-4.46179118048883	-2.87733880364332
"gene3034"	2.31560970734562	0.206952968375332	1.20562654711148	-1.00601083119061	-4.77152646597426
"gene3035"	-1.63373501565602	-2.41164040646095	2.04414422106164	1.25977215925808	0.551703812607428
"gene3036"	-0.295424366826721	1.41086679101944	1.47230898618819	-1.72063380002344	0.933578830467139
"gene3037"	5.53846208545244	2.84119047221026	-0.551306427955418	1.45119440800024	-4.15227832974155
"gene3038"	-0.238386425177417	3.56293961377041	1.08670990085793	1.64552571330199	-2.84870891930468
"gene3039"	0.480148109193604	-3.31895846989262	2.74376133636387	-0.114145101315435	-2.07869421539716
"gene3040"	-0.835562014798989	0.416434080229017	-1.66593463277713	4.60965904858588	2.89462575199914
"gene3041"	-0.765443929939671	0.0675572004719079	-1.59428071368761	0.548536788889555	-4.15156412323215
"gene3042"	-2.21217996339756	-1.57924887776354	-2.45096657697973	-2.35993913753483	-1.75357014776611
"gene3043"	0.0833206155891075	1.83652689487982	2.64014244247676	1.58613497281478	-2.28755249591964
"gene3044"	2.15005620996649	2.21302208691415	1.94774916763847	3.35382635053865	2.031768668769
"gene3045"	-1.48185358668204	0.0959651816305511	-0.770664981807184	-2.95073248983744	-0.0739520481040256
"gene3046"	0.12082251991753	0.585589450769404	1.63796064339696	-1.45925005088726	-3.44578014618376
"gene3047"	-0.0896587049436447	0.170081116460363	-1.42574255639387	-5.07407761723014	0.339346958572906
"gene3048"	1.59940111198145	0.160003736114687	5.43726664876306	-2.30101463387298	-4.32963256716722
"gene3049"	2.62175443483	-0.92773482864503	1.52573304190173	0.271852255707093	-4.48233476049489
"gene3050"	-2.45346255324709	-2.36002378088447	3.02529209328896	-0.0522582886201725	-1.14849703451818
"gene3051"	1.90728365115221	3.06193489432412	0.149716901338484	4.90525830039951	-4.46412537103028
"gene3052"	1.76110278866702	-2.88812502651356	-0.638996145673088	-0.855346301882348	-0.827643358287811
"gene3053"	1.03133274782297	3.70086373313766	-1.04864384197058	0.430389845871337	-3.69526134705048
"gene3054"	-2.43167766055262	1.10533415679818	-1.74982822900419	-4.28370295503075	-6.5019439302652
"gene3055"	-0.521911995621212	1.8628867749945	1.02146238750358	2.07096941306245	-1.27963979374879
"gene3056"	0.865279389768899	-0.607030304788114	1.05242676072896	2.80643823116636	-0.710561658878932
"gene3057"	-0.838337637338541	2.09999198589403	-1.76413315809771	-3.44469882182109	0.295634955004463
"gene3058"	-2.41847461590519	-0.437338800085036	-0.660902621476637	-1.39754402309826	-2.00726915403544
"gene3059"	0.0781099049552991	-1.73004132371605	-4.14465949395955	-6.14707111689411	1.35676643801178
"gene3060"	-0.246973873360864	3.16479728667021	4.5294859171966	-2.67454784331072	-1.45510335976019
"gene3061"	3.32343168697997	0.132232920970476	2.1719279153926	4.5975138619103	-2.14142888405658
"gene3062"	1.4730980412294	-1.47198775913994	0.456864846525697	2.27240996323549	2.47521320671181
"gene3063"	1.70273746511304	2.97545215720281	-1.78524532502364	-3.11030824250235	-4.76897372080738
"gene3064"	-2.05721716025272	1.0782327123793	-5.17541140625733	1.38971160098574	1.79290574484894
"gene3065"	-0.295709186856906	2.07174550757315	-5.59182437683539	-3.15687253595154	-2.09110768777309
"gene3066"	1.12952272442941	3.30823980003411	-0.543425799314699	-4.24174184638253	-0.136497157390279
"gene3067"	-5.33451922056224	0.0827684096251719	-3.29461901871543	4.51233476443947	-2.79271961355705
"gene3068"	3.48391952878431	1.72346669653554	-0.931435688821479	2.66585988173076	-0.504989313638734
"gene3069"	2.59949180881827	3.89647410022783	0.25144871469444	-4.9792731534545	3.53733495337965
"gene3070"	0.693515767362602	1.60068714031251	-2.97114525933868	-0.7498166314855	-0.524744238491115
"gene3071"	-0.749801119755508	2.68585583052449	-1.97959314510589	2.46997419701666	1.67931108452413
"gene3072"	-1.1575237170163	2.16844915484546	-3.23353118114162	-3.7572006553235	5.85511742014526
"gene3073"	-1.22215104621027	3.41902658929613	-0.435353754886475	1.54399834997273	0.730376571024605
"gene3074"	-5.15987293111411	-3.3001307743328	-0.53467032811707	0.140884197392854	-4.32248794954214
"gene3075"	3.36170098321954	-1.99774940527394	3.9503650260101	-4.19006941573298	2.09863840862553
"gene3076"	-0.984649276551229	-2.74515165871506	-0.737626748721747	2.00600080808222	-0.365550716064093
"gene3077"	3.21077752623154	-0.597015136159145	-2.27479137790466	-0.909572062564462	2.44354180019171
"gene3078"	-5.21822067601219	1.55512033725864	1.66951200525917	3.87429936223079	2.54142595485891
"gene3079"	1.71625407059086	-0.735308798520109	-1.81390119006114	3.04996501431368	0.495111952840131
"gene3080"	-1.40315026676166	0.225893726071395	1.28487607540264	4.66605258274134	-2.35665493369789
"gene3081"	-0.451393570126497	2.28520786473551	0.362378209665417	-0.721479062527584	0.154525478803173
"gene3082"	-1.84844760975156	0.976680945837391	-0.986703316011287	1.07602686760916	3.25763270798153
"gene3083"	-2.93369519221191	-1.26001997293497	-1.33376417705951	4.26718349411311	-2.59881999313228
"gene3084"	-1.22497878922198	-0.899647382636569	0.645148784609679	1.29754312678965	1.49244191629221
"gene3085"	-1.10863840208153	1.41981174939443	1.16375490820054	-0.967475125793754	-1.60464157230041
"gene3086"	-5.96757023640026	-5.2066068127918	-0.572203844505906	-2.04225348667532	4.56200738464002
"gene3087"	0.987584175829316	3.69046329999385	0.426366982082784	1.78547693919519	2.56535490359059
"gene3088"	3.29101615543349	-0.0165211815451165	1.73215462656028	-1.91265611934283	0.480539534658595
"gene3089"	4.46383397697158	-1.61731566186742	-6.5459550468929	1.39848117025803	-1.50053892794121
"gene3090"	1.91287358965097	5.3728485306577	2.66005366825608	0.114590700515877	0.705804723295198
"gene3091"	6.33903214319183	-1.12333058735829	5.00321226961711	-4.11824596073771	0.399201547649408
"gene3092"	-1.28167133433151	-0.949148827174047	-1.32495444887195	-3.12703451972528	-2.79651399680818
"gene3093"	-1.49836582689741	-0.207686225925831	-3.93179902703272	-0.545718730945386	1.52097304248762
"gene3094"	-2.61695996199982	0.228792578382386	3.8744084931791	-0.647891110991984	-2.65598345362959
"gene3095"	1.55638677280148	4.18700320763623	-2.72353301464235	-2.72190394571552	-5.7174238560286
"gene3096"	0.75746925676593	0.835849957481852	-0.0316896121759358	3.97033823965069	-2.60764939433192
"gene3097"	-1.55528903937962	2.22120536203679	1.21091092392683	1.64207154638019	-2.45158560210211
"gene3098"	-0.806703617819223	-0.169681284312156	2.00149825811533	1.9271640311707	2.90516447375261
"gene3099"	1.78176845468491	-5.68757283630807	-2.60586291804775	-1.89461566368291	-4.90846373795106
"gene3100"	2.07494428279766	-2.84370291858079	1.34640878183825	3.65967921200589	-1.97200114322756
"gene3101"	-1.05945595349475	2.20475145633314	-1.57758583116742	-1.71160406334159	1.14584571802206
"gene3102"	1.05561034627737	-2.30583302738767	0.125976901508093	0.322348723898405	6.07145529635438
"gene3103"	0.564177491834965	-0.0175858799398315	-3.00792216541183	-0.845166511688855	-3.09678516456268
"gene3104"	-0.155343445173412	3.67150049993439	-0.015770806915012	4.50173211748069	2.4533640715711
"gene3105"	-1.79139112799832	-1.11892213657726	0.603344033423317	0.401872321551199	-1.56418859576886
"gene3106"	-0.555822507567249	-2.17711828992186	-1.05498514967475	-2.06414787883263	1.60289353841445
"gene3107"	4.4581255329831	-0.646463368968578	-0.079006478169419	1.0275821018575	-4.55080597279982
"gene3108"	0.574019470281263	-3.5488482294808	0.414922749574873	-1.55697525531413	-4.09617516513142
"gene3109"	4.46861143043684	4.18285507553107	-2.07177998359685	2.05958863024228	0.00323573283277232
"gene3110"	-1.07971094720371	-2.57370798510257	-3.12922398159166	2.71084291389162	1.23415565784995
"gene3111"	3.02722278958979	0.327376034963283	-2.23424690694023	2.15494845607106	0.163898677464504
