"PIG.1"	"PIG.2"	"PIG.3"	"PIG.4"	"DOG.1"	"DOG.2"	"DOG.3"	"DOG.4"	"COW.1"	"COW.2"	"COW.3"	"COW.4"	"COW.5"
"Gene.405"	-0.688114613650096	0.490879977836213	-0.546618952951751	-0.0446432927718931	0.955799358262747	-0.349135983079268	-0.196071099416852	-0.394432302545229	0.383908935842961	-0.266140460395702	-0.311632463980815	0.19457859583888	-0.265032387017783
"Gene.406"	-0.489729336020913	-0.469336567894233	0.377857607895197	-0.159225118183758	0.292472147913706	-0.062747456201406	0.583258666464612	0.0051821307852495	1.06956143632128	0.148694823673461	0.86379224222937	0.232878291131422	-0.448089967551733
"Gene.407"	-0.172838742473071	0.531441738819926	-0.731901874156107	-0.426131183949302	-0.54785801584238	-0.172630174657694	1.24108834622551	-0.236766558160485	0.117128434027115	0.0561248833821688	-0.0107418607430402	-0.426610419607582	0.207673976925814
"Gene.408"	-0.117123304548929	0.246370322080391	0.183418331997179	-0.72367103123036	0.119436743310503	0.336727370468552	-0.378128268285302	-0.486327251754561	0.374015080737548	0.146456071071474	0.723691653970138	-1.01216440949329	0.0573816252450806
"Gene.409"	0.0840473215449944	-0.594895607465488	-0.255973015409649	-0.322611075400252	0.0671627322870371	0.376380430109704	0.345267976843231	-0.291528126920478	0.897040961322902	0.113547256823712	0.730679087100368	-0.709493920433256	-0.15455285040096
"Gene.410"	-0.693868651156205	0.0508094579463359	-0.24805165957233	0.46296778910952	-0.385136257639388	0.559121149949286	0.434698260481275	0.634499200665072	0.0634568043568233	0.316473695034585	1.45651015559923	0.25370179964041	0.0593055218928091
"Gene.411"	-0.436106271791923	-0.649487320045298	0.75928418803008	0.27743509710155	-0.914315796591831	0.126869383762214	-0.768524754920922	0.434661455514548	-0.16777957779445	0.294141819799149	0.199440993163573	0.492863660103913	-0.0390098965082442
"Gene.412"	0.160157692432438	0.642529532521088	-0.701028388803393	-0.0644027215442074	-0.112609206868873	0.0994419990337212	-0.65864650215351	-0.0319568047307803	-0.524580112496503	-0.520121682944205	0.56772217008109	-0.975061394730777	0.597155262547618
"Gene.413"	-0.20935538090254	-0.257781268259471	0.93130259659357	-0.758029204513059	-0.122011912584298	-0.45873829319767	-0.0564645860769375	-0.853770813047424	0.0030725897379383	-0.135409578012727	-0.713376715373019	0.0984023325745787	-0.0191702448647454
"Gene.414"	-0.149390964987439	0.102384153420825	-0.937584931969049	-0.594506076204905	0.290635273191158	0.237818683390806	0.144997613272512	0.170735334693625	0.310601986334623	0.0647690361372173	0.522269572953826	0.428743612994865	0.361628841122713
"Gene.415"	1.3385593227445	0.444010952554457	-0.313562145948555	0.878860965980175	-0.1854798226756	-0.0791827981233758	-0.124888548366869	-0.703322291933591	-0.0191844376547222	0.125500598561026	-0.13864684916882	0.50084383117804	0.30550265530574
"Gene.416"	-0.570900097496974	-0.305133137149726	-0.109300752207894	0.0232975893420705	-0.0384591916164325	0.470104514611353	-0.284493639841922	0.0591436871157379	-0.843348620085859	-0.229424391898637	-0.29757446854272	0.033227427618173	0.888690079769893
"Gene.417"	0.314294180733829	0.360535221310102	0.047437333828332	0.787841013006143	0.150642129473015	0.128890205465761	0.0738553373948935	0.258925628936173	0.192125887360294	0.324924612453072	0.375356815833665	0.875890207988959	-0.356999112446174
"Gene.418"	0.326625586179517	-0.0959878658746179	0.337954084397772	0.784115797413014	0.622308680056862	0.0682544121395583	-0.215176823348893	0.000377421342102383	0.520666972206219	0.49594781223311	-0.650234646866377	-0.402457375851343	-0.165356423345302
"Gene.419"	-0.437971869967343	0.145975549620498	-0.141862105164537	-0.137210007888173	-0.474506112518656	-0.277078714740236	0.248868423895134	0.624422445422512	-0.384768718345139	-0.0985621314894007	0.341819481690515	0.411651416818581	0.0711063773508777
"Gene.420"	-0.701595209313138	0.595462443466644	0.43130298157328	1.0120891133411	0.396951956339917	-0.55109421773489	0.41552121641563	0.148960895876094	-0.62992452484309	-0.834827942024374	0.768719518973793	-0.0975324218687653	0.195316668310325
"Gene.421"	-0.361631101620894	0.339348099800107	0.43894520736406	0.288402572999801	0.338094776094348	0.0529729096754524	-0.147072421526866	0.491467200563377	0.274366432440912	0.340582393478112	-0.413440602636256	-0.195783875369631	-0.319292118536445
"Gene.422"	-0.179107667528577	0.0825031168807992	0.0819304069634628	-0.184098132164184	0.343151747569711	-0.759107137396606	0.192554846425025	-0.496166010015659	0.0829727284072438	0.00770958792105058	-0.201258584227403	-0.180357856161808	0.123564158937038
"Gene.423"	-0.0164592171542378	0.624668251225302	0.0645824038995318	-0.278833242318445	0.194128420958364	0.623731048655344	-0.265992667567579	0.0812675903438407	0.988574788640074	0.385532731796238	-0.205136999026534	0.234294790356594	-0.644196379486737
"Gene.424"	0.740978286721171	-0.501714457192017	-0.0623818699960399	-0.339193481727707	-0.334331401356135	0.00396190873762394	0.182016206739695	-0.0342689305350285	0.433965975640687	-0.50319370536824	-0.343751664774742	-0.210928221744409	-0.417130672541626
"Gene.425"	-0.355752203060058	0.221833523882261	0.331996427698332	0.181689285178495	0.622076994681344	-0.00929175505920772	-0.085885415497778	-0.500714247946397	0.545507826496949	0.184316329512828	-0.140352604737216	-0.086770943259527	0.423388720805012
"Gene.426"	-0.0422574331535573	-1.01686221864362	0.0748102967901184	-0.0318750561915173	-0.223829468027459	0.745221732411688	0.250864552725459	0.398282425434515	0.420095463955814	-0.0489241325582864	0.493671756388051	-0.760233356359283	0.526918181165056
"Gene.427"	0.250841296394669	-0.0918934882355771	-0.618524901935724	0.0388306110976969	0.520480424811949	-0.478835448094843	-0.101162244139021	0.349014136572317	0.118564438273764	0.276389611058753	-0.216864142364271	0.100951014232276	-0.0894725406768037
"Gene.428"	0.162621932049757	0.0489124140310229	-0.668928877360828	0.373622387642494	-1.26579790273242	0.637652502909142	0.371251611166683	0.642582868643603	0.437750187942932	0.920895750191557	-0.355051273536187	-0.808779484538571	-0.843940706719346
"Gene.429"	-0.328371835884038	-0.583552046956104	-0.357420516912721	-0.638962019205394	0.869847901346802	-0.912804133774452	0.515091218994296	0.373239348606793	0.611847096821578	0.746728164491872	0.11767547727551	1.0752658389086	0.563592459644309
"Gene.430"	0.147264785717834	0.430255203268555	0.513899425124814	-0.256862674571376	-0.178377898176537	-0.640190302469189	-0.0685723881704759	-0.669423881316434	0.201667047273712	-0.445132005694118	0.916497160881346	0.409258287985079	0.401980940191644
"Gene.431"	-0.313318262316431	0.292293020446707	-0.00971992240118578	0.0211716997729727	-0.14601259831089	-0.573442612910898	0.0950839352293029	0.0694229594751264	0.0512751283852923	-0.0853576915404472	-0.0507261451999528	-0.587265261140925	-0.00146143961200233
"Gene.432"	-0.312635990148029	-0.214577789819163	-0.366761798846773	-0.0361033983676857	0.446132039439518	-0.201040384311437	-0.705288302062787	-0.82174067517468	0.347601248201503	-0.295797053173408	0.267339520925303	-0.326867891846148	-0.0538919098017191
"Gene.433"	-0.515232071733786	0.0412870107923764	-0.509636993281943	0.684259455940411	0.448125242084506	-1.39388488086781	0.492574075708179	1.28726851042652	1.23243766664131	-0.549743144923938	0.334142110462292	-0.757781425757737	-0.923927634856513
"Gene.434"	-0.105292984280238	-0.0475511261443683	0.814025532029018	-0.217284836057222	0.572164546228394	0.3747225023964	-0.878950986194291	-0.714846343116469	-0.234927099861928	0.25735700383444	-0.738425820209882	0.460910515044386	-0.417601959273418
"Gene.435"	0.262239997793812	-0.320141023529324	0.184813508161656	0.520135730245138	0.055190999178933	0.259851407588688	1.05387557167271	1.10212573941835	-0.00923997613489501	0.0744181437413332	0.0547718877131918	0.167826194147936	0.0104058421224874
"Gene.436"	0.46771506351846	-0.0324720871957091	-0.841085070488787	0.126191942315829	0.157125707259751	-0.352311207426205	-0.375296671021025	0.132612841629232	-0.743030183464494	0.814050256495537	0.273386977207273	0.259157384222228	-0.0812598320805304
"Gene.437"	0.226139815622451	0.527457421287406	-0.437547725782595	-0.392743208668467	0.421207191294596	0.226764758507992	0.240374730397899	0.58170136419623	0.0215141733276453	-0.0662173953228957	0.891476316835583	-1.40003832235883	0.286587760108903
"Gene.438"	0.3888886020106	0.642891932344891	0.0413225149380836	0.306014643780968	-0.472816381615858	-0.211852205888286	0.712070487225623	0.826582418071866	0.259138649560826	-0.255704838996866	0.521959797048254	-0.784808323719888	0.740361399561051
"Gene.439"	0.565997981550589	-0.202449029984713	0.160895949259345	0.855821985111862	0.144716297249118	-0.292838246024047	0.195972846307914	0.348225522063786	-0.643220741035583	0.564340507293683	-0.784705342991628	-0.722032162912189	0.0404992347033991
"Gene.440"	0.532987461159295	0.52855731198861	0.588998140367965	-0.0972443533898465	-0.410546383425145	0.530787257210607	-0.0704166633570585	-0.671069463740708	-0.0808015715073151	0.977351344701084	-0.270628609767257	1.41341078865538	-0.303150620804129
"Gene.441"	-0.663314278346349	-0.822022798413197	-0.307240977419904	0.00800230962504805	0.217490500928279	0.328767543255726	-0.343884405143598	-0.413305580520955	-0.229160481626012	-0.274905599950304	0.254776612167209	0.33092921522693	0.359151846410619
"Gene.442"	0.0314703681778598	0.929395458949714	-0.383853627409819	-0.0670902043789584	-0.400078026169139	-0.128468335159901	0.734207049520325	-0.795714248128359	-0.407642195210124	0.0554668533316166	-0.493616330776447	-0.388333674872878	-0.202271490303675
"Gene.443"	-0.383126320099732	0.774402069782373	0.466269630230048	-0.121701700533114	-0.144753277918688	-0.882178912033672	-0.618992577317052	-0.280434923036724	0.123106971403588	-1.02116138857264	0.264900359118178	-0.177804893557109	0.0763502633291964
"Gene.444"	-0.532495903148466	-0.168950072182478	0.00536613733859312	-0.465884762552367	0.257804716858019	0.403023866423655	0.740726122675341	-0.609439464040567	-0.275409446805414	0.122266230555979	0.546225149950221	-0.122469488306188	0.408417858139606
"Gene.445"	-0.619486191119402	-0.451249203795741	-0.534802246855073	-0.579413774695258	0.924488636177297	-0.391358385190841	0.0787027831761137	0.276875684946365	-0.212937829655402	-0.345750971689294	-0.495631004361146	0.155788056116167	-0.286993112079319
"Gene.446"	-1.22645101106708	0.11773432981416	-1.28441212014575	0.280130768864145	0.29168112096781	0.192803187297227	0.350316856589269	-0.0702752553349197	0.135756297796551	0.232472977595183	-0.033378349069131	0.66033219160893	-0.742277384535202
"Gene.447"	-0.970502829258227	-0.831092921534449	0.0832201959673162	0.0926056227553618	0.449363349998704	-0.308283163456581	-0.296406286748232	0.295804488948191	-0.357019054238088	0.635683564404843	-0.8676935787967	-0.3395233286721	-0.0351090033638502
"Gene.448"	0.184827551245705	0.640742024702893	-0.489665350674375	-0.530018035085693	0.479471691729209	1.06092355989558	0.318011776327636	0.264217797135842	0.25507312636295	0.850473476396149	-0.21466118825033	0.463445522045413	0.375162933162297
"Gene.449"	0.507710903788612	-0.0286409142033327	-0.0252473510564408	-0.227628249560057	-0.632731337133455	-0.21889508305958	-0.0299647893310057	-0.837626500707728	0.21362041268505	-0.417457282455109	0.0249694978029807	-0.253346747018023	0.478103980983546
"Gene.450"	0.517002911276481	-0.267983577645926	0.729623511983426	0.235033828656259	0.289820525692791	0.574976273338489	-0.280097637489518	0.360402186258148	0.104280933291621	0.314237425434529	0.150199965782556	0.542992956649226	-0.705477190431029
"Gene.451"	0.923140511683165	-0.42795238169895	-0.233596343345251	0.126184124829488	-0.398282694559509	0.832796807723298	0.953057448073395	-0.78971122886459	0.4886128333959	-0.503718073135143	0.499046652102399	0.795134676745483	-0.219767220850372
"Gene.452"	-0.0923082045332584	-0.0566120803934446	-0.156655723921875	-0.053937442309341	-0.115724188119683	-0.116104707421771	0.502949668833207	0.089133233152159	-0.108296086089219	-0.477070690139856	0.00429075989635659	0.288007850217519	0.749378560525856
"Gene.453"	0.454512404802843	0.569429579358438	0.0774133858848274	0.124381351764799	-0.180907775026317	0.372973611528444	-0.683931551157858	0.674152705645033	-0.142077608026868	0.111625932041984	0.169171347668484	-0.82124416283799	0.563759669647083
"Gene.454"	0.393481563446632	0.688206397190614	0.0846431473256334	0.186172296619681	-0.226350608229446	-0.845523901055985	-0.561367367524438	-0.356052147266766	0.707876151950084	0.243918046669362	-0.131967964824604	0.067651870502526	-0.547376191595994
"Gene.455"	0.129051763501709	-0.611031002456504	0.0130761463087424	-0.919950554208059	0.847290715745294	-0.08177970395773	0.823363689619286	1.0187817540022	-0.34823259571303	0.595833915506874	-0.819754879922193	0.103760124037971	-0.152920726633847
"Gene.456"	0.602695637961088	0.077763661002089	-0.71645990440858	0.640776043690071	-0.545335183722115	-0.879635882692238	-0.476713627633672	0.448737546099596	0.37853596175902	0.715687845397878	-0.311720684685489	0.28179079271591	0.4297331151788
"Gene.457"	0.212993400660061	-0.0331251716181761	0.60864716628825	-0.0682365590082358	1.48607091128268	0.176815514304883	0.170166854053716	-0.549558850585481	0.855810752289438	0.0990507003761592	-0.110297279516414	0.189729741587864	-0.155406424176345
"Gene.458"	0.0659505700334473	0.340762440069809	-0.251928893712139	-0.0388880550169752	0.594510761717335	0.143543302584949	-0.437953353955708	0.351129274741763	0.417308979765719	-0.293410203784997	-0.273855359121106	0.345408483671554	-0.511194087733476
"Gene.459"	0.00528889876633067	-0.22932169647818	-0.0384640885524519	0.369047978314539	0.0255451940078892	0.814582595936872	1.05233007692483	0.206613506682742	-0.0102075344923652	-0.31686993802558	-0.208394241830388	0.951498592613346	-0.150599140210127
"Gene.460"	-0.0983668395519723	0.0448371663992547	-0.375447634236182	-0.922522609496806	0.272324420893998	0.104649849985225	0.735018121535786	0.187680404566253	-0.26182611520864	-0.33755235039491	0.724033421875435	-0.461038000908469	1.85639240545343
"Gene.461"	-0.0318725954012681	-1.2154274276279	0.035940108913436	-0.527513747587882	-0.292890041730407	0.143894579077604	-0.278046400605848	-0.698341262491274	-0.771181117971008	0.266539501359318	0.308220771247319	-1.1802694017319	1.28525980646163
"Gene.462"	0.133824418247794	0.852975840442539	-0.164185073231203	-0.775408437155667	0.500470212969976	-0.152933710571857	-0.0185808328246037	0.252254357167503	-0.514892253507888	0.417198147824182	0.261802272070518	-0.302937037710963	0.183301143018396
"Gene.463"	0.029582584152718	-0.139156136139761	0.0279756631082675	-0.708794674079345	-0.211489319720605	-0.355382128474858	0.411317479212694	0.469028844397167	-0.0115775310854586	-0.348838785856764	-0.0600293947943871	-0.504634001350207	-0.133834489227246
"Gene.464"	-0.363295984097468	-0.359467992840672	-0.0252857861635226	0.647313245810332	-0.231456565864448	0.553404425543592	0.00678738774805278	-0.866856736197105	0.236287894078445	-0.35838802931557	0.412655595566663	-0.301622618719119	-0.514777261343384
"Gene.465"	-0.533676048125636	0.256000021703085	0.42226229233486	0.108597777656163	0.345052370471245	0.482417236442433	-0.0295084237980889	-0.63625465213224	-0.0548421004506818	0.665817098570518	0.458157823392566	0.568000691399175	-0.403882548270097
"Gene.466"	-0.308925594078033	-0.866168544239053	0.564102846344372	-0.463064192119927	0.546781815616429	0.345407977240094	-0.19708921874309	-1.06545584903791	-0.151691599962888	0.164013368562632	0.222525612363713	0.363912924670647	0.00441631900512553
"Gene.467"	-0.227606769052358	0.246699832930295	0.289987878257648	-0.107325900499167	-0.930056904035649	-0.45812127509296	0.474760238556566	-1.09546467101328	-0.392014685243447	0.255515784747998	0.260528873009221	-0.2598961608168	-0.740287827564874
"Gene.468"	-0.85441604227123	0.454544333555134	-0.532896992859855	-0.0935298798476129	0.0784634432681139	0.419928734128823	0.726416401678866	-0.0236777053190649	0.517296932982645	0.935611652028392	-0.605463180169735	-0.378660774539934	0.181178260814186
"Gene.469"	-0.331593450829517	0.555813192411403	0.350122248752134	0.767762787504568	-0.417880883351208	-0.167381121206629	0.488500265010845	-1.06979413059573	0.442631412231023	0.607409573559169	0.0788112076870094	0.405500931905996	-0.411232638250012
"Gene.470"	0.23699037843454	-0.840220441027696	0.0891324605342258	-0.740459115163166	-0.53075667131118	0.377082155529343	0.0485474414405263	-0.978938261802848	0.822046285370342	0.0498188217967156	0.522886753787372	-0.590132168690509	0.297040035486398
"Gene.471"	0.128095164561062	-0.554032272485483	0.153083920090179	0.152746001086719	-0.450649112503237	0.29865311682854	-0.160193231568104	0.394173945024743	0.773381704005626	-1.72485740644143	0.350222343494735	0.365537240446192	-0.307123860778421
"Gene.472"	-0.377315004370891	-0.302969632219703	0.00640210192596841	-0.327351903016745	0.640562406346533	0.369944296635064	0.857748534316831	-0.0232681952394028	0.172177830021197	0.345822404414083	-1.02541450556926	-0.123124689930711	0.0540720158295212
"Gene.473"	0.0673317160697673	-0.179898462472831	-0.0913260952296909	-0.522384673666335	-0.00862954964532549	0.185069457356653	-0.745811539996468	0.0130448229289904	-0.0691456681819108	-0.467201588468101	-0.0921829770125612	0.264655007764615	0.317329933956699
"Gene.474"	-0.663211945874061	-0.324435817972401	0.0988056042115445	-0.54741100989193	0.480434965694125	-0.18195699974963	-0.743342071413046	-0.258271636887698	0.273588444586894	-0.59993804191551	0.307990859713601	0.343211217598529	0.363590800658961
"Gene.475"	0.388426254680016	-0.503501473047556	0.508937766443932	-0.815847871783257	-0.030185109830538	-0.695041487578549	-0.517767200710556	-0.103430042640061	-0.00810291267969086	-0.431433597654707	0.08235176223769	0.742202739861395	-0.595444810941355
"Gene.476"	0.572653112724272	0.981850208332387	0.407614581852024	0.0518332168021823	-0.124422786913529	-0.373978864501195	0.298928996795407	-0.709700028340669	-0.145120940465211	1.00752203846384	-0.761797385597813	-0.267213569905772	-0.39383336014736
"Gene.477"	0.754747825774453	0.496608501484859	0.192325609028333	-0.759011842352037	-0.221198093021893	-0.400702217966901	0.461154001811383	-0.440756113212547	-0.151621759092987	0.070701450502909	-0.85299502815601	0.538755184045214	-0.870001915672009
"Gene.478"	0.204805304471449	-1.19947938985267	-0.00510734865892268	0.321668095049298	-0.328882844961702	0.188037868846846	-0.404440565822703	-0.115918630260782	-0.259252987224657	-0.455284354820844	-0.188777171919012	0.552810445917033	-0.297317616064029
"Gene.479"	-0.109698833362443	0.197463371544124	0.153170308668288	-0.173381952583077	0.0417300184151953	0.0362289043843322	-0.710722788386935	-0.538052017087816	-0.343460991629787	-0.489763536205806	0.207153415382547	-0.867190906500671	-0.597288665446172
"Gene.480"	-0.0439154713755046	0.0708294063914254	-0.374680477339669	-0.347016497430784	-0.275546977727396	0.0376467417720909	-0.361888136708743	-0.346277325021272	0.825967716771169	0.467408228206394	0.379559961313643	0.71567383632872	0.191773888296342
"Gene.481"	-0.58405609282049	-0.406540848143218	0.460310539733556	0.327486331940719	0.640928267439764	-0.604662326170277	-0.513074401547044	-0.387435963338492	-0.881419506755577	0.637986613215878	0.643230960214662	0.790818984533604	-1.1929158595766
"Gene.482"	0.0511140821170442	0.593040035113409	-0.966190738122253	-0.00246950440150039	-0.376407479468231	-0.26498176555107	0.11948602567332	0.694743692639785	0.457457844826156	0.203794931989516	-0.215993896575817	0.0178428276973867	0.495011782805008
"Gene.483"	0.363940244463432	0.918294629243332	0.462151895975751	-0.752891868042119	-0.471943172169817	-0.512596940874436	0.630089827120474	0.5685843163489	-0.0824353352579003	-0.123535787907996	-0.0879974083968083	0.0745724497246776	-0.746427602361594
"Gene.484"	-0.430781647451777	0.874921101960141	0.51329193036131	0.158255964318805	-0.625382965204354	-0.597897920448768	-0.208110530341325	-0.688943219024932	0.419818198149296	0.67816149595794	-0.339098047968261	-0.837484211919552	0.111170816031939
"Gene.485"	0.228331771632527	0.365356341507146	0.0406262107654361	0.372325998982903	-0.0648164954789551	-0.90556714504368	0.0328863283821169	-0.425478466922858	0.185627220899644	0.980649148954781	0.250885361201281	0.181347475441941	-0.211908476360329
"Gene.486"	-0.0752433514430162	-0.216263043618564	0.0478309967351605	0.457052261255688	0.407671083566634	0.0401596427297006	0.783709038789399	0.0704419831761687	0.704642542660084	0.136639102699604	-0.105642016173769	-0.514529958572998	-0.0659926467685318
"Gene.487"	0.365730761220994	0.829810294881188	-0.146475791638024	0.304715865777206	-0.0854392257134214	-0.0577257873071867	0.33845912436008	-0.0949419255598756	-0.0248069903451118	-0.0234399759650581	0.205943555947443	0.267626951561033	0.0074862632026878
"Gene.488"	0.461096147251842	0.3445981886924	0.611170372084695	-0.100387227052818	-0.0241967259355115	0.0134560319012633	0.285812010683998	-0.000503483698611565	-0.299072002788063	0.594930855133042	0.266402927145877	0.0319512630113616	-0.178335585132111
"Gene.489"	0.521512006431767	-0.480928342009918	-0.229850650793963	0.127527344261484	-0.20595739548003	0.671895579854122	1.06266724827796	0.696092248686313	-0.490295983386069	-0.561084121094478	0.0596262272510437	0.74802219309694	0.204687576130283
"Gene.490"	0.744399005810771	0.167565862091668	0.226760193924049	0.385170571626524	0.565891758465905	0.506321100259454	0.39289243931298	0.394123295922528	-0.153143686592776	-1.05089696621921	0.533336982897072	-0.496005467367809	0.301577209529552
"Gene.491"	-0.294072157145061	-0.260622913005231	-0.425148628872509	0.268567921798752	-0.68603369268605	0.191804367761706	0.105190960854043	-0.474937638058925	-0.0592688407281024	0.087692225220754	0.590682403033279	-0.119763078265887	-0.0973680761565605
"Gene.492"	-0.476532516393514	0.559500388298335	0.498401419874474	-0.0487285074043134	-0.0261087395553846	0.0114099888459867	-0.198092169624067	0.12434800811806	-0.751467935375807	0.346775957027385	-0.0742633212700998	-0.906940468450984	0.0163035771591247
"Gene.493"	-0.185908697480832	0.512159828335488	0.0752530794143191	0.214801819472684	-0.223548928829326	-0.145674588377089	-0.967071539595976	0.0650303165273151	0.442677223663572	0.343286158469735	-0.834707297708261	0.264759834370854	-0.868214071563853
"Gene.494"	-0.232830201029088	-0.0629165811208161	0.036484481966667	-0.44671445625381	0.646217623746134	0.0470698538906093	-0.235234885043202	0.713871236481596	0.0874340255541431	-0.405553131022818	0.602932332935501	0.494659602946247	0.458738447778136
"Gene.495"	-0.464209300517313	0.453250068670826	0.522164562935887	0.751250553245423	-0.654688568563353	-0.0122104081247042	-0.256538011760228	0.157109751080772	-0.265272843225947	-0.0433634461665339	-0.459528385827951	-0.381735898611904	-0.248899321852404
"Gene.496"	-0.127106665687113	1.08373239337461	-0.0352852220209372	0.116596340437457	-0.339222444098111	-1.29263003816034	-0.646324253236263	-0.12070941142589	-0.285700878638109	-0.0289919576675	0.195906795262767	-0.411114301174465	0.302733874358426
"Gene.497"	0.0188586230673363	0.250574034656858	-0.13170263153701	0.111395130795794	0.211861536532527	0.284228507427497	0.316811800719436	0.512956072031159	-1.08868047869749	0.292100897421433	-0.0883994115847637	0.307914649124488	-0.377794755273811
"Gene.498"	0.682846859558372	-0.0478095106347882	0.150277025123843	-0.0429901736169553	-0.658040464207404	-0.343469544060818	0.0727734642838088	0.192358249976088	0.921486130207555	-0.634493920988113	-0.613351337653767	0.401152347042702	-0.163344154300371
"Gene.499"	0.916452495126707	-0.585028060361551	0.2714863249769	-0.260793875217781	-0.385341284739098	-0.385708210414362	-0.00482041460152259	-0.0634757575886333	0.249178404215317	-0.320625142531118	-0.088466800713778	-0.158691280239934	0.114430729438435
"Gene.500"	-0.598510042564094	-0.180332360452837	-0.0919614969672581	-0.437542618202698	-0.262653190485528	0.500592895615339	-0.173817236764329	-0.609016662012816	0.142300832408782	0.227184555100716	-0.1251725663359	-0.318975915232315	-0.535544406157377
"Gene.501"	3.99271963345446	3.63775341756644	4.9846850472435	3.73179878652451	3.98688382998849	3.91798382330676	3.30836246805198	4.21175563207706	-1.39524445578659	-0.395037575657309	-0.552741615446422	-1.05059927059127	-0.851438715271375
"Gene.502"	4.09864886161197	3.92150812768953	4.76828550579511	2.91616515962097	4.29922407569015	4.02155617973582	4.64751359546192	4.35315146786872	-0.827227462321236	-1.03994832667326	-0.772596226274213	-0.361873815384754	-0.367581176851952
"Gene.503"	4.13462676517956	3.93972795328114	4.39763567533188	3.74298617798348	3.79670326630416	4.60985948949122	4.04185568512295	4.29495107559612	-2.2587096422531	-1.61526825668957	-1.59901512947752	-2.34843007217691	-1.411073410847
"Gene.504"	0.403924307282872	0.148514030893914	0.163390356508086	-0.319288265849054	-0.284331818414004	0.347640601628573	0.0337851023576176	-0.130578727745755	0.18153009514524	-0.0553528143024872	0.273126976385891	-0.0207442394092249	-0.256241796691987
"Gene.505"	0.142695812597457	-0.116901667370332	-0.28466660769007	0.349201741265681	-0.263455568284132	0.495402027330982	-0.118212576073723	-0.249229192517165	-0.505821567290982	-0.0255258496111734	-0.790229822546433	0.511710877533622	-0.0133680201782146
"Gene.506"	0.704988532538662	0.14053130388787	0.687207103232468	-0.615073536160728	-0.41124708633893	-0.66079088883969	0.321309384514695	-0.0321427168317999	-0.257368831249385	0.502505035775921	-0.00101567370859723	-0.228861842405188	0.284962757506349
"Gene.507"	0.337001292062513	-0.31628248128644	-1.13705009877306	0.191382305832223	0.336390012499806	0.191283166041058	-0.162410141695589	-0.219511455055918	-0.00349342037234961	-0.594768725889747	0.422439228354584	0.131864040058272	-0.739827255189657
"Gene.508"	-0.120256988919795	0.447248702843786	-0.570210185157066	1.16720181624732	0.829099638939535	-0.0335818466398237	-0.757202666370706	-0.336148721778135	-0.837617631555439	-0.214758102700841	0.474958167566087	0.312905877296163	0.322939178428486
"Gene.509"	-0.420553456136547	0.22823607407442	0.247509598800245	-0.588555854618842	-1.04848327383035	0.443089281308387	-0.690686778570743	-0.132293008147712	0.0405652878993542	0.177424185346495	-0.0268366479290621	0.449656598120621	-0.0750365584771117
"Gene.510"	-0.694182159298085	0.50677320444392	-0.574347500433759	0.365568978889875	-0.612093517744684	1.37710802770019	0.664317870613817	-0.151996509025313	-0.0180457904232221	0.436645247082651	0.307137629488515	0.735650982406465	-0.114788237184701
"Gene.511"	-0.804781516868545	-0.0449224621245456	-0.469940482551381	-0.058917011712203	1.08031581539824	0.241908067813288	-0.381676317668111	-0.181538066666428	0.55247623426129	-0.147405041865056	0.0319048744009367	0.0945780627898447	-0.00269230294543727
"Gene.512"	-0.520257538103305	-0.419050575803089	0.342543779397574	0.915539231592404	0.868027955195957	0.269132437668511	0.384380567683364	-0.0553845798503652	0.0098856869413718	0.157075890744489	0.197732334400989	-0.302099778432883	-0.491979130186232
"Gene.513"	-0.391274455103551	-0.555887288292203	0.256558392343301	0.519872823115414	-0.578022569374611	-0.0526709845859901	-0.341007183357597	-0.741100154440357	-0.425597984325751	0.059664984230816	0.0966583311143964	-0.0886203743391257	0.65808143996847
"Gene.514"	-0.198874229437774	0.129899500184441	-0.516705167375682	0.053504000784083	-0.512779046219805	0.650199204606581	0.74825800772308	0.347919041215828	-0.151854944618278	0.0551817019620506	-0.0876761345930845	0.00470395875611212	-0.518238444233197
"Gene.515"	-0.979086070505136	-0.290756543818493	-0.522403657072661	0.475107729830355	-0.757458076838154	-0.445023465199564	0.400858700097561	0.715063279750589	0.0289800701833301	-0.196823373735458	-0.368714110492545	0.284380224859271	0.057509417080721
"Gene.516"	0.0243207679488806	-0.378634157711456	0.661796809320003	0.226251376578178	-0.45621300798194	0.195808277911971	0.219668118932092	-0.231741494184909	0.101391857684675	-0.277412474352829	0.781115544064116	-0.108940874065802	-0.663625988858941
"Gene.517"	0.709568823597246	-0.178213640453442	0.283386121576366	-0.17476238543247	-0.641239373871401	-0.569825772999391	0.0567134091294549	-0.110448858539422	0.291245020487072	0.0392005797478041	0.635128353638619	0.111944821965853	0.506798713916185
"Gene.518"	0.706923715211368	1.71042106585391	0.271703665993664	0.258291619612902	-0.12150381059026	1.09486124000448	1.0814942579051	-0.220866379796426	0.335161274336784	-0.0155600960101366	0.204171398189212	0.0415520029954517	0.686390544231402
"Gene.519"	-0.386703443942594	0.161539577263086	0.0647375248713832	-0.691833928511322	0.343901802626235	-0.37123204232387	0.0856571360486637	0.336788034474197	-0.33711624581994	0.713945712272803	-0.664659567291187	-0.61280565970394	0.659233662603339
